,title,address,price,price_per_sqm,rooms,sqm
8943,"3 apartamente, 2 camere fiecare,114 mp, zona centrala","Strada Clinicilor, Centru, Cluj-Napoca, Cluj",450000,3947,2,114
7590,"Apartament 5 camere,145 mp, finisat, parcare, zona Hasdeu","Strada Marginasa, Zorilor, Cluj-Napoca, Cluj",450000,3103,5,145
9544,"Apartament cu 4 camere, in centrul istoric al orasului, P-ta Mihai Vit","Centru, Cluj-Napoca, Cluj",450000,2848,4,158
480,"Apartament 4 camere de vanzare in Andrei Muresanu, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",450000,2813,4,160
6931,Penthouse in Andrei Muresanu la vanzare,"Andrei Muresanu, Cluj-Napoca, Cluj",450000,2661,4,169.1
4152,"Comision 0 % Apartament 4 camere, 187mp, terasa, garaj, Andrei Muresan","Andrei Muresanu, Cluj-Napoca, Cluj",450000,2406,4,187
8247,"Apartament tip penthouse, 187 mp, parcare, zona Piata Engels","Strada Kalman Mikszath, Andrei Muresanu, Cluj-Napoca, Cluj",450000,2406,4,187
2617,Apartament cu 4 camere de vânzare în zona Central,"Marasti, Cluj-Napoca, Cluj",445000,3346,4,133
7632,"Unicat! Proprietate formata din 2 apartamente, zona Centrala","Strada Baba Novac, Centru, Cluj-Napoca, Cluj",443630,2705,5,164
844,"Apartament 4 camere de vanzare in Buna Ziua, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",425000,3696,4,115
3663,Apartament 3 camere 110 mp utili zona Centrala - Horea,"Centru, Cluj-Napoca, Cluj",420000,3818,3,110
8179,Apartament special cu 3 camere de vanzare in Piata Unirii. Comision 0,"Piata Unirii, Centru, Cluj-Napoca, Cluj",417000,4043,3,103.14
523,"Apartament 4 camere de vanzare in Sopor, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",415000,4323,4,96
5744,Vând apartament 110 mp central,"Marasti, Cluj-Napoca, Cluj",415000,3773,2,110
4255,"Apartament 3 camere de vanzare, zona Centrala","Centru, Cluj-Napoca, Cluj",414999,3773,3,110
