,title,address,price,price_per_sqm,rooms,sqm
5602,Inchiriere Apartament cu 2 Camere- Pozitionat pe Blv Tineretului,"Bulevardul Tineretului, Tineretului, Sectorul 4, Bucuresti",650,11.21,2,58
6199,3 Camere | Grivita | 60mp | Complet mobilat si utilat,"1 Mai, Sectorul 1, Bucuresti",650,11.21,3,58
7759,Apartament 2 camere Aviatiei - Onix Park,"Strada Avionului, Baneasa, Sectorul 1, Bucuresti",650,11.21,2,58
8970,Apartament 2 camere-Obor Bloc ALMO,"Obor, Sectorul 2, Bucuresti",650,11.21,2,58
3966,2 Camere | Unirii-Cantemir | 50MP | Mobilat | AC | Decomandat | Metrou,"Berceni, Sectorul 4, Bucuresti",560,11.2,2,50
5107,De inchiriat | Apartament 2 camere | Domenii,"Grivita, Sectorul 1, Bucuresti",560,11.2,2,50
6921,Apartament 2 camere Unirii Cantemir mobilat utilat metrou decomandat,"Bulevardul Dimitrie Cantemir, Centrul Civic, Sectorul 4, Bucuresti",560,11.2,2,50
8054,Apartament 2 camere | Gara de Nord |,"Grivita, Sectorul 1, Bucuresti",560,11.2,2,50
8534,Inchiriere apartament spatios 3 camere etaj 2 plus mansarda Cotroceni,"Cotroceni, Sectorul 5, Bucuresti",1600,11.19,3,143
2522,2 camere bloc nou - centrala + parcare subteran - Dristor IM114,"Strada Ramnicu Valcea, Dristor, Sectorul 3, Bucuresti",649,11.19,2,58
5089,"Central Adress Residence, langa Liberty Center, parcare inclusa","Strada Nasaud, Rahova, Sectorul 5, Bucuresti",470,11.19,1,42
3804,Apartament 4 camere+ parcare in zona Dorobanti,"Floreasca, Sectorul 1, Bucuresti",1699,11.18,4,152
6634,3 Camere Dorobanti Stefan cel Mare UltraCentral Modern Metrou,"Dorobanti, Sectorul 1, Bucuresti",850,11.18,3,76
452,Grozavesti | 2 Camere | Centrala | Bloc Nou,"Grozavesti, Sectorul 6, Bucuresti",570,11.18,2,51
5926,Mihai Bravu | Garsoniera Dubla | Balcon | Proximitate Metrou | Bloc No,"Strada Motilor, Vitan, Sectorul 3, Bucuresti",425,11.18,2,38
