,title,address,price,price_per_sqm,rooms,sqm
561,CM464 Apartament 2 camere | Girocului | CALEA MARTIRILOR,"Calea Girocului, Timisoara, Timis",370,6.73,2,55
739,"Apartament nemobiliat cu 2 camere, open space, in Campeador","Cetate, Timisoara, Timis",370,6.73,2,55
902,Apartament cu 2 camere in zona Bucovina,"Circumvalatiunii, Timisoara, Timis",370,6.73,2,55
1216,"Apartament 2 camere la casa, intrare separata, decomandat, sistem de a","Elisabetin, Timisoara, Timis",370,6.73,2,55
904,"Apartament cu 2 camere, semidecomandat, in zona Lipovei","Lipovei / Calea Sever Bocu, Timisoara, Timis",370,6.85,2,54
856,"Apartament cu 2 camere, decomandat in zona Gheorghe Lazar","Circumvalatiunii, Timisoara, Timis",370,6.98,2,53
502,"Soarelui, 2 camere, CENTRALA PROPRIE","Ciarda Rosie, Timisoara, Timis",370,7.12,2,52
35,Apartament de inchiriat cu 2 camere 50mp | Zona Lipovei,"Lipovei / Calea Sever Bocu, Timisoara, Timis",370,7.4,2,50
342,Apartament cu 2 camere la casa - Zona Balcescu,"Strada 1 Decembrie, Stadion, Timisoara, Timis",370,7.4,2,50
357,"Apartament la curte comuna in zona Balcescu, proaspat renovat","Elisabetin, Timisoara, Timis",370,7.4,2,50
174,"Proprietar ofer spre inchiriere ap. cu 2 cam, in Complex pe Eroilor 7","Cetate, Timisoara, Timis",370,7.71,2,48
11,Apartament 1 Camera | Etaj 9 | Isho-Take Ionescu,"Badea Cartan, Timisoara, Timis",370,11.21,1,33
69,Apartament 2 camere cu centrala + parcare - Zona Lipovei,"Strada Ion Ionescu de La Brad, Lipovei / Calea Sever Bocu, Timisoara, Timis",375,5.77,2,65
252,Balcescu || 2 camere || centrala proprie || garaj || balcon || decoman,"Strada Gheorghe Doja, Elisabetin, Timisoara, Timis",375,6.25,2,60
273,"SX205 Balcescu, Centrala Proprie, Garaj","Campus Universitar, Timisoara, Timis",375,6.25,2,60
377,Inchiriere apt 2 camere zona Balcescu,"Cetate, Timisoara, Timis",375,6.25,2,60
159,"Apartament de 2 camere, garaj, zona Balcescu","Strada 1 Decembrie, Elisabetin, Timisoara, Timis",375,8.33,2,45
933,"Apartament cu 3 camere in zona Soarelui,centrala proprie.","Ciarda Rosie, Timisoara, Timis",380,5,3,76
1190,"Apartament 3 camere , zona Soarelui","Ciarda Rosie, Timisoara, Timis",380,5,3,76
444,"Apartament 3 camere decomandat Zona Bucovina, langa Giovana","Cetate, Timisoara, Timis",380,5.43,3,70
1153,"Inchiriez apartament cu 3 camere Calea Girocului, langa parc","Cetate, Timisoara, Timis",380,5.43,3,70
