,title,address,price,price_per_sqm,rooms,sqm
1005,Inchiriez apartament,"Centru, Iasi, Iasi",350,6.6,2,53
169,"Ap 2 camere, Decomandat, Mobilat si Utilat , etaj 1, 52 Mp, Bucium","Bucium, Iasi, Iasi",350,6.73,2,52
440,Apartament 2 camere ALexandru cel BUN,"Piata Voievozilor, Alexandru Cel Bun, Iasi, Iasi",350,6.73,2,52
567,Apartament 2 camere Nicolina 2,"Soseaua Tudor Neculai, Nicolina 1, Iasi, Iasi",350,6.73,2,52
1045,"Ap cu 2C decomandat in Nicolina, cu loc de parcare, zona Belvedere","Aleea Doamna Oltea, Nicolina 1, Iasi, Iasi",350,6.73,2,52
121,"Apartament 2 camere, Dacia","Bulevardul Dacia, Dacia, Iasi, Iasi",350,6.86,2,51
633,Apartament 2 camere sos Nicolina complex Ideal Residence,"Centru, Iasi, Iasi",350,6.86,2,51
710,Persoană fizică inchiriez apartament cu 2 camere semidecomandat.,"Centru, Iasi, Iasi",350,6.86,2,51
40,"Apartament 2 camere Dacia , 50 metri, etaj 4 Cod:148861","Bulevardul Dacia, Dacia, Iasi, Iasi",350,7,2,50
77,Apartament 2 camere,"Podu Ros, Iasi, Iasi",350,7,2,50
127,"Apartament 2 camere, Ideal Residence, 350 euro","Aleea Tudor Neculai, CUG, Iasi, Iasi",350,7,2,50
166,Apartament 2 camere de inchiriat bloc nou zona Nicolina-Rond Vechi,"Nicolina 2, Iasi, Iasi",350,7,2,50
181,Apartament 2 camere,"Centru, Iasi, Iasi",350,7,2,50
218,"Podu Ros - Palas Mall - Apartament 3 camere, amenajat complet","Podu Ros, Iasi, Iasi",350,7,3,50
261,"Apartament 2 camere Dacia , 50 metri, etaj 4 Cod:150509","Bulevardul Dacia, Dacia, Iasi, Iasi",350,7,2,50
294,Apartament 2 camere Pacurari,"Strada Petru Poni, Pacurari, Iasi, Iasi",350,7,2,50
297,"Cug, apartament 2 camere decomandat, parcare inclusa","Podu Ros, Iasi, Iasi",350,7,2,50
320,Apartament nou 2 camere-decomandat-Cug-etaj intermediar,"CUG, Iasi, Iasi",350,7,2,50
401,Aartament 2 camere Cug,"Strada Valea Adanca, CUG, Iasi, Iasi",350,7,2,50
421,Apartament 2 camere Piata Unirii,"Centru, Iasi, Iasi",350,7,2,50
430,Apartamente de inchiriat CUG bloc nou!,"Centru, Iasi, Iasi",350,7,2,50
439,Inchiriere apartament 2 camere decomandat - CUG,"Podu Ros, Iasi, Iasi",350,7,2,50
549,Apartament 2 camere Palas 350 euro,"Podu Ros, Iasi, Iasi",350,7,2,50
687,Piata Unirii UMF apartament 2 camere de inchiriat,"Podu Ros, Iasi, Iasi",350,7,2,50
791,Inchiriere apartament 2 camere - Podu Ros,"Podu Ros, Iasi, Iasi",350,7,2,50
799,De Inchiriat 2 camere Palas,"Centru, Iasi, Iasi",350,7,2,50
886,Tatarasi | 2 camere | Recent renovat | Mutare imediata,"Strada Aurel Vlaicu, Aviatiei, Iasi, Iasi",350,7,2,50
971,Bulevardul Independentei UMF apartament 2 camere de inchiriat,"Podu Ros, Iasi, Iasi",350,7,2,50
1015,Inchiriez apartament 2 camere Copou,"Centru, Iasi, Iasi",350,7,2,50
1035,"Inchiriez apartament 3 camera, SD, zona Copou - Parc Copou","Bulevardul Carol I, Copou, Iasi, Iasi",350,7,3,50
