,title,address,price,price_per_sqm,rooms,sqm
2165,"4 camere ONE Herastrau Towers, cu vedere libera si placuta","Aviatiei, Sectorul 1, Bucuresti",699900,5384,4,130
2983,Apartament ultra-finisat cu 4 camere | 2 garaje | 14mp terasa,"Aviatiei, Sectorul 1, Bucuresti",699900,5384,4,130
5204,"Apartament Bloc ONE caranfil ,aviatiei, Mobilat si Utilat","Cismigiu, Sectorul 1, Bucuresti",699900,5384,4,130
5028,One herastrau Towers exclusive apartment,"Aviatiei, Sectorul 1, Bucuresti",699000,5377,4,130
14164,Apartament luxos 3 camere in proiect rezidential Herastrau,"Strada Nicolae G. Caramfil, Herastrau, Sectorul 1, Bucuresti",430000,5375,3,80
18254,Test Advert Marcin 1.1,"13 Septembrie, Sectorul 5, Bucuresti",400000,5333,4,75
10469,Apartament 3 camere Dorobanti loc de parcare si boxa incluse,"Floreasca, Sectorul 1, Bucuresti",490000,5326,3,92
11171,3 Camere Dorobanti | Terasa 30 MP,"Floreasca, Sectorul 1, Bucuresti",490000,5326,3,92
1823,Apartament exceptional de inchiriat in zona Primaverii,"Strada Aleksandr Puskin, Primaverii, Sectorul 1, Bucuresti",689000,5300,5,130
8634,"Apartament 3 camere de vanzare in Bucuresti, One Verdi Park, Barbu Vac","Strada Barbu Vacarescu, Floreasca, Sectorul 2, Bucuresti",530000,5300,3,100
19908,Penthouse cu 5 camere | vedere panoramica | terasa 51mp,"Aviatorilor, Sectorul 1, Bucuresti",1300000,5285,5,246
17291,Penthouse One Herastrau Tower | Caramfil | Aerogarii | View Panoramic,"Aviatiei, Sectorul 1, Bucuresti",1615000,5244,4,308
17233,Apartament cu 2 camere de vânzare în zona Primaverii- One Eliade,"Bulevardul Mircea Eliade, Primaverii, Sectorul 1, Bucuresti",215000,5244,2,41
16121,Penthouse cu 3 terase in zona Aviatorilor - Langa P. Herastrau.,"Baneasa, Sectorul 1, Bucuresti",685000,5229,3,131
16611,Vanzare Apartament 3 camere - Charles de Gaulle - Porumbaru\/ Mobilat,"Strada Emanoil Porumbaru, Aviatorilor, Sectorul 1, Bucuresti",684000,5221,3,131
16668,3 camere | 247 m.p | Garaj Inclus | AVIATORILOR-HERASTRAU,"Aviatorilor, Sectorul 1, Bucuresti",684000,5221,3,131
3153,Apartament 3 Camere Herastrau,"Aviatorilor, Sectorul 1, Bucuresti",375000,5208,3,72
19203,Apartament Dorobanti - Capitale,"Dorobanti, Sectorul 1, Bucuresti",390000,5200,3,75
17348,Apartament 4 Camere Kiselef,"Aviatorilor, Sectorul 1, Bucuresti",740000,5175,4,143
9684,Ultracentral I Bloc nou I View Superb I Duplex I Lux,"Strada Jean Louis Calderon, Eminescu, Sectorul 2, Bucuresti",662000,5171,4,128.02
11236,Penthouse modern 4 camere I Zona Floreasca I View spectaculos,"Strada Glodeni, Tei, Sectorul 2, Bucuresti",675580,5157,4,131
9515,Dorobanti Capitale\/ Superb\/ 3 Camere\/ Boxa\/Garaj,"Strada Roma, Dorobanti, Sectorul 1, Bucuresti",380000,5135,3,74
3449,Dorobanti Capitale\/ Superb\/ 3 Camere\/ Boxa\/Garaj,"Strada Roma, Dorobanti, Sectorul 1, Bucuresti",379900,5134,3,74
9720,Apartament tip studio - One Eliade,"Calea Floreasca, Floreasca, Sectorul 1, Bucuresti",200000,5128,2,39
17256,Penthouse superb 5 camere zona Baneasa I Ansamblu rezidential lux,"Strada Meteorologiei, Baneasa, Sectorul 1, Bucuresti",2200000,5116,5,430
12889,"Apartament 2 camere, Lux, 46 mp, terasa 55,5 mp, Aviatiei","Bulevardul Prof. Dimitrie Pompeiu, Pipera, Sectorul 2, Bucuresti",234200,5091,2,46
13100,Penthouse cu 6 camere de vanzare in zona Aviatorilor,"Aviatorilor, Sectorul 1, Bucuresti",1250000,5081,6,246
6686,"Apartament cu 4 camere, suprafata utila totala 299.62 mp ce...","Soseaua Bucuresti Nord, Voluntari, Ilfov",873900,5081,4,172
9669,LUX 3 camere cu garaj Capitale - Dorobanti,"Dorobanti, Sectorul 1, Bucuresti",380000,5067,3,75
14033,Apartament minunat de lux 3 camere I Ultracentral I Calea Victoriei,"Strada Gheorghe Manu, Victoriei, Sectorul 1, Bucuresti",379970,5066,3,75
16644,Str. Uruguay\/Superb\/Renovat Complet 2022\/Boxa\/Centrala,"Strada Uruguay, Aviatorilor, Sectorul 1, Bucuresti",515000,5049,3,102
4396,BEST DEAL One Herastrau Plaza| mobilat utilat | inchiriat,"Aviatiei, Sectorul 1, Bucuresti",232000,5043,2,46
16353,Str. Uruguay | RAR | Renovat Complet 2022 | Boxa | Centrala,"Strada Uruguay, Aviatorilor, Sectorul 1, Bucuresti",514000,5039,3,102
14492,Herastrau- Primaverii- apartament 2 camere,"Bulevardul Primaverii, Primaverii, Sectorul 1, Bucuresti",376800,5024,2,75
10751,3 Camere One Peninsula | Parcare Inclusa | Cel mai bun View,"Intrarea Navigatorilor, Floreasca, Sectorul 1, Bucuresti",482000,5021,3,96
16004,Duplex superb de lux I Smart home I 2 locuri de parcare incluse,"Soseaua Pipera, Pipera, Sectorul 2, Bucuresti",649870,5018,3,129.5
16231,Apartament cu 3 camere de vanzare in zona Unirii,"Piata Unirii, Centrul Civic, Sectorul 3, Bucuresti",420000,5000,3,84
20600,Ap Modern 3 camere Dorobanti nu departe de Metrou,"Piata Romana, Sectorul 1, Bucuresti",400000,5000,3,80
