,title,address,price,price_per_sqm,rooms,sqm
1894,Apartament cu 1 camera Pacurari Rediu Bizantiq,"Pacurari, Iasi, Iasi",39000,1258,1,31
1422,"Gara Mcdonalds, la bulevard, liber, boxa","Gara, Iasi, Iasi",39000,1444,1,27
1955,"Semicentral, garsoniera, Gara-McDonalds, la bulevard","Gara, Iasi, Iasi",39000,1444,1,27
2379,"Garsoniera Gara, semicentral, bulevard, McDonalds","Podu Ros, Iasi, Iasi",39000,1444,1,27
2536,"Gara McDonalds, bulevard, pozitie excelenta, garsoniera","Podu Ros, Iasi, Iasi",39000,1444,1,27
3331,"Apartament 1 camera cu centrala, Carrefour Felicia - Baza 3, etaj 2","Podu Ros, Iasi, Iasi",39000,1500,1,26
2718,"Apartament cu 1 camera, bloc nou, zona Capat Cug","Aleea Tudor Neculai, CUG, Iasi, Iasi",39100,1150,1,34
3684,"Apartament 1 camera DECOMANDAT, bucatarie patrata, parcare, 39.100 eur","CUG, Iasi, Iasi",39100,1150,1,34
3842,"Apartament 1 camera intr-un BLOC NOU, D, zona Capat Cug,34 MP, 39100 E","CUG, Iasi, Iasi",39100,1150,1,34
4648,"Apartamente 1 camera, Pret Promotional, Catier Visoianu , Comision 0%","Aleea Tudor Neculai, CUG, Iasi, Iasi",39100,1150,1,34
3733,"De vanzare : 1 camera,bloc nou,zona Bucium Visan, 33MP, 39105 euro","Bucium, Iasi, Iasi",39105,1185,1,33
1235,"Ap 2 camere etaj 1, Bloc Nou","Podu Ros, Iasi, Iasi",39500,988,2,40
1460,"2 camere, Bloc Nou, etaj 1, Parcare Gratuit","Podu Ros, Iasi, Iasi",39500,988,2,40
428,Apartament 2 camere | Rate la dezvoltator | Loc de parcare inclus,"CUG, Iasi, Iasi",39500,1039,2,38
479,"Ap 2 camere, Bloc Nou, etaj1","Podu Ros, Iasi, Iasi",39500,1039,2,38
2370,"Apartament nou cu 2 camere , zona Capat Cug - Lunca Cetatuii","CUG, Iasi, Iasi",39500,1039,2,38
2287,Vanzare apartament 1 camere - Tatarasi - etaj intermediar,"Podu Ros, Iasi, Iasi",39500,1234,1,32
3510,Apartament 1 camere - Podul Ros -Palas Mall,"Cantemir, Iasi, Iasi",39500,1317,1,30
2277,"Apartament de 1 camera, Gradinari","Strada Vasile Lupu, Tudor Vladimirescu, Iasi, Iasi",39500,1411,1,28
2828,"Direct dezvoltator, pret promo, 1 camera, etaj int, Bucium","Soseaua Bucium, Bucium, Iasi, Iasi",39900,1050,1,38
4448,"Apartament 1 camera Tatarasi, 35mp, CT, mobilat+utilat","Podu Ros, Iasi, Iasi",39900,1140,1,35
4662,"Apartament 2 camere, ETAJ 2/4, bloc fara risc, Tatarasi","Tatarasi Nord, Iasi, Iasi",39900,1174,2,34
2080,"Apartament nou cu o camera finalizat , zona Capat Cug","CUG, Iasi, Iasi",39900,1209,1,33
599,"Apartament 1 camera, ETAJ 6/9, FARA RISC, Tatarasi ( langa statie )","Tatarasi Nord, Iasi, Iasi",39900,1287,1,31
2623,"Apartament 2 camere, RENOVAT, mobilat si utilat, fara risc, Tatarasi","Tatarasi Nord, Iasi, Iasi",39900,1330,2,30
4085,"Apartament 1 camera, DECOMANDAT, mobilat, ETAJ 2, Tatarasi","Tatarasi Sud, Iasi, Iasi",39900,1330,1,30
1353,"Apartament 1 camera Metalurgie , 27 metri, etaj 3 Cod:148683","Strada Tatarasi, Tatarasi Nord, Iasi, Iasi",39900,1478,1,27
2754,"Apatament 1 camera Frumoasa - Nicolina, 26mp, etaj 1","Podu Ros, Iasi, Iasi",39900,1535,1,26
1376,"2 camere , loc parcare,CUG-Lunca Cetatuii bl nou","Soseaua Nicolina, CUG, Iasi, Iasi",39999,1081,2,37
3241,"Ap 2 camere nou Visan toate utilitatile, asfalt","Centru, Iasi, Iasi",40000,870,2,46
2189,"Apartament nou cu 2 camere , zona Capat Cug","CUG, Iasi, Iasi",40000,1053,2,38
4666,"1 cam 38mp, boxa, loc de parcare, bl nou, mut imediata, capat CUG","CUG, Iasi, Iasi",40000,1053,1,38
1698,"2camere ,loc parcare , CUG-Lunca Cetatuii","Strada Fortus, CUG, Iasi, Iasi",40000,1081,2,37
149,Apartament 2 camere Metalurgie,"Centru, Iasi, Iasi",40000,1143,2,35
2546,2 cam. Tatarasi - Ateneu,"Centru, Iasi, Iasi",40000,1176,2,34
2729,"Apart 1 camera decomandat, mobilat+utilat, liber, Metalurgie","Podu Ros, Iasi, Iasi",40000,1176,1,34
3319,"Apartament 2 camere open-space, BLOC NOU, INTABULAT, Bucium-Poitiers","Frumoasa, Iasi, Iasi",40000,1212,2,33
353,"Apartament 1 camere de vanzare in zona Bularga, renovat!","Bularga, Iasi, Iasi",40000,1250,1,32
3910,"Garsoniera Tatarasi, 32mp, decomandata, etaj intermediar","Podu Ros, Iasi, Iasi",40000,1250,1,32
1007,Vanzare apartament 1 camera - Tatarasi - Doi Baieti,"Podu Ros, Iasi, Iasi",40000,1290,1,31
3954,"Apartament 1 camera, DECOMANDAT, ETAJ 2, Iulius Mall - Gradinari","Tudor Vladimirescu, Iasi, Iasi",40000,1429,1,28
947,"Apartament 1 camera Tudor Vladimirescu , 26 metri, etaj 4 Cod:150928","Bulevardul Tudor Vladimirescu, Tudor Vladimirescu, Iasi, Iasi",40000,1538,1,26
550,"Garsoniera zona centrala, ideala pentru investitie","Strada Strapungerea Silvestru, Gara, Iasi, Iasi",40000,1667,1,24
1237,"Apartament 2 camere Bucium , 42 metri, etaj 1 Cod:149613","Soseaua Bucium, Bucium, Iasi, Iasi",40500,964,2,42
590,Apartament 1 camera zona Bucium - Lidl,"Bucium, Iasi, Iasi",40500,1350,1,30
3381,"Etaj 2! Apartament 1 camera, Frumoasa - Nicolina","Podu Ros, Iasi, Iasi",40500,1558,1,26
1683,BUCIUM VISAN APARTAMENT O CAMERA 37MP,"Strada Mihail Sturdza, Bularga, Iasi, Iasi",40700,1100,1,37
4083,Ap 1 camera 37mp Bloc nou zona Family Market Bucium,"Podu Ros, Iasi, Iasi",40700,1100,1,37
4591,3 camere Ateneu,"Tatarasi Nord, Iasi, Iasi",41000,854,3,48
